gridid,glat,glon,gpop,vmax_gust,vmax_sust,sust_duration
48351,  30.6877, -93.7520,  14445,  0.00000,  0.00000,    0
48353,  32.4493,-100.4117,  15216,  0.00000,  0.00000,    0
48355,  27.7337, -97.4301, 340223,  0.00000,  0.00000,    0
48357,  36.3810,-100.8110,  10223,  0.00000,  0.00000,    0
48359,  35.3243,-102.3902,   2052,  0.00000,  0.00000,    0
48361,  30.1242, -93.8702,  81837,  0.00000,  0.00000,    0
48363,  32.7780, -98.1676,  28111,  0.00000,  0.00000,    0
48365,  32.1674, -94.3312,  23796,  0.00000,  0.00000,    0
48367,  32.7942, -97.7368, 116927,  0.00000,  0.00000,    0
48369,  34.5388,-102.8158,  10269,  0.00000,  0.00000,    0
48371,  30.8985,-102.7909,  15507,  0.00000,  0.00000,    0
48373,  30.7437, -94.9405,  45413,  0.00000,  0.00000,    0
48375,  35.2217,-101.8366, 121073,  0.00000,  0.00000,    0
48377,  29.8075,-104.2610,   7818,  0.00000,  0.00000,    0
48379,  32.8861, -95.7971,  10914,  0.00000,  0.00000,    0
48381,  35.1215,-101.8889, 120725,  0.00000,  0.00000,    0
48383,  31.2150,-101.4655,   3367,  0.00000,  0.00000,    0
48385,  29.7197, -99.8416,   3309,  0.00000,  0.00000,    0
48387,  33.5924, -95.0712,  12860,  0.00000,  0.00000,    0
48389,  31.3827,-103.5329,  13783,  0.00000,  0.00000,    0
48391,  28.2904, -97.2443,   7383,  0.00000,  0.00000,    0
48393,  35.7206,-100.7053,    929,  0.00000,  0.00000,    0
48395,  30.9701, -96.5471,  16622,  0.00000,  0.00000,    0
48397,  32.9156, -96.4355,  78337,  0.00000,  0.00000,    0
48399,  31.8010, -99.9943,  10501,  0.00000,  0.00000,    0
48401,  32.1938, -94.7977,  53330,  0.00000,  0.00000,    0
48403,  31.3386, -93.8500,  10834,  0.00000,  0.00000,    0
48405,  31.4435, -94.1506,   8865,  0.00000,  0.00000,    0
48407,  30.5480, -95.1314,  26384,  0.00000,  0.00000,    0
48409,  27.9473, -97.3994,  64804,  0.00000,  0.00000,    0
48411,  31.1908, -98.7634,   6131,  0.00000,  0.00000,    0
48413,  30.8752,-100.5818,   3461,  0.00000,  0.00000,    0
48415,  32.7059,-100.9053,  16921,  0.00000,  0.00000,    0
48417,  32.6882, -99.3087,   3378,  0.00000,  0.00000,    0
48419,  31.8236, -94.1804,  25448,  0.00000,  0.00000,    0
48421,  36.3364,-101.9967,   3034,  0.00000,  0.00000,    0
48423,  32.3267, -95.2978, 209714,  0.00000,  0.00000,    0
48425,  32.2379, -97.7528,   8490,  0.00000,  0.00000,    0
48427,  26.3882, -98.8412,  60968,  0.00000,  0.00000,    0
48429,  32.7542, -98.9042,   9630,  0.00000,  0.00000,    0
48431,  31.8396,-100.9934,   1143,  0.00000,  0.00000,    0
48433,  33.1460,-100.2361,   1490,  0.00000,  0.00000,    0
48435,  30.5624,-100.6307,   4128,  0.00000,  0.00000,    0
48437,  34.5318,-101.7715,   7854,  0.00000,  0.00000,    0
48439,  32.7622, -97.2448,1809034,  0.00000,  0.00000,    0
48441,  32.4231, -99.7685, 131506,  0.00000,  0.00000,    0
48443,  30.1597,-102.3564,    984,  0.00000,  0.00000,    0
48445,  33.1839,-102.2716,  12651,  0.00000,  0.00000,    0
48447,  33.1394, -99.1344,   1641,  0.00000,  0.00000,    0
48449,  33.1757, -94.9668,  32334,  0.00000,  0.00000,    0
48451,  31.4523,-100.4601, 110224,  0.00000,  0.00000,    0
48453,  30.3102, -97.7500,1024266,  0.00000,  0.00000,    0
48455,  31.0000, -95.2455,  14585,  0.00000,  0.00000,    0
48457,  30.7420, -94.3653,  21766,  0.00000,  0.00000,    0
48459,  32.6980, -94.9252,  39309,  0.00000,  0.00000,    0
48461,  31.1837,-102.1223,   3355,  0.00000,  0.00000,    0
48463,  29.2477, -99.7548,  26405,  0.00000,  0.00000,    0
48465,  29.3807,-100.8981,  48879,  0.00000,  0.00000,    0
48467,  32.5780, -95.8331,  52579,  0.00000,  0.00000,    0
48469,  28.8206, -96.9909,  86793,  0.00000,  0.00000,    0
48471,  30.7292, -95.5350,  67861,  0.00000,  0.00000,    0
48473,  30.0214, -95.9689,  43205,  0.00000,  0.00000,    0
48475,  31.5651,-102.9211,  10658,  0.00000,  0.00000,    0
48477,  30.1827, -96.3963,  33718,  0.00000,  0.00000,    0
48479,  27.5203, -99.4763, 250304,  0.00000,  0.00000,    0
48481,  29.2768, -96.1757,  41280,  0.00000,  0.00000,    0
48483,  35.3537,-100.2652,   5410,  0.00000,  0.00000,    0
48485,  33.9223, -98.5517, 131500,  0.00000,  0.00000,    0
48487,  34.1473, -99.2964,  13535,  0.00000,  0.00000,    0
48489,  26.4521, -97.7799,  22134,  0.00000,  0.00000,    0
48491,  30.5547, -97.7114, 422679,  0.00000,  0.00000,    0
48493,  29.2261, -98.1421,  42918,  0.00000,  0.00000,    0
48495,  31.8410,-103.1000,   7110,  0.00000,  0.00000,    0
48497,  33.1646, -97.6373,  59127,  0.00000,  0.00000,    0
48499,  32.7725, -95.3969,  41964,  0.00000,  0.00000,    0
48501,  33.0257,-102.8297,   7879,  0.00000,  0.00000,    0
48503,  33.1665, -98.6252,  18550,  0.00000,  0.00000,    0
48505,  26.9025, -99.2659,  14018,  0.00000,  0.00000,    0
48507,  28.7580, -99.8077,  11677,  0.00000,  0.00000,    0
50001,  44.0625, -73.1667,  36821,  0.00000,  0.00000,    0
50003,  42.9725, -73.1535,  37125,  0.00000,  0.00000,    0
50005,  44.4679, -72.0751,  31227,  0.00000,  0.00000,    0
50007,  44.4809, -73.1494, 156545,  0.00000,  0.00000,    0
50009,  44.6669, -71.7406,   6306,  0.00000,  0.00000,    0
50011,  44.8404, -72.9933,  47746,  0.00000,  0.00000,    0
50013,  44.7944, -73.2983,   6970,  0.00000,  0.00000,    0
50015,  44.5876, -72.6533,  24475,  0.00000,  0.00000,    0
50017,  43.9960, -72.3942,  28936,  0.00000,  0.00000,    0
50019,  44.8650, -72.2233,  27231,  0.00000,  0.00000,    0
50021,  43.6016, -73.0455,  61642,  0.00000,  0.00000,    0
50023,  44.2419, -72.5839,  59534,  0.00000,  0.00000,    0
50025,  42.9563, -72.6161,  44513,  0.00000,  0.00000,    0
50027,  43.5456, -72.4912,  56670,  0.00000,  0.00000,    0
51001,  37.7841, -75.6410,  33164, 26.05950, 17.48960,   30
51003,  38.0502, -78.5168,  98970,  0.00000,  0.00000,    0
51005,  37.8005, -79.9294,  16250,  0.00000,  0.00000,    0
51007,  37.3417, -77.9770,  12690,  0.00000,  0.00000,    0
51009,  37.5192, -79.1027,  32353,  0.00000,  0.00000,    0
51011,  37.3600, -78.8340,  14973,  0.00000,  0.00000,    0
51013,  38.8749, -77.1008, 207627,  0.00000,  0.00000,    0
51015,  38.1280, -79.0321,  73750,  0.00000,  0.00000,    0
51017,  38.0179, -79.7646,   4731,  0.00000,  0.00000,    0
51019,  37.3146, -79.4979,  68676,  0.00000,  0.00000,    0
51021,  37.1507, -81.0894,   6824,  0.00000,  0.00000,    0
51023,  37.4482, -79.8514,  33148,  0.00000,  0.00000,    0
51025,  36.7568, -77.8607,  17434,  0.00000,  0.00000,    0
51027,  37.2641, -82.0588,  24098,  0.00000,  0.00000,    0
51029,  37.5821, -78.4835,  17146,  0.00000,  0.00000,    0
51031,  37.2579, -79.1658,  54842,  0.00000,  0.00000,    0
51033,  38.0086, -77.4332,  28545,  0.00000,  0.00000,    0
51035,  36.7129, -80.7636,  30042,  0.00000,  0.00000,    0
51036,  37.3819, -77.1024,   7256,  0.00000,  0.00000,    0
51037,  37.0176, -78.6309,  12586,  0.00000,  0.00000,    0
51041,  37.4182, -77.5505, 316236,  0.00000,  0.00000,    0
51043,  39.1297, -77.9881,  14034,  0.00000,  0.00000,    0
51045,  37.4760, -80.1745,   5190,  0.00000,  0.00000,    0
51047,  38.5002, -77.9979,  46689,  0.00000,  0.00000,    0
51049,  37.4832, -78.2573,  10052,  0.00000,  0.00000,    0
51051,  37.1420, -82.3793,  15903,  0.00000,  0.00000,    0
51053,  37.1351, -77.5605,  28001,  0.00000,  0.00000,    0
51057,  37.9113, -76.9055,  11151,  0.00000,  0.00000,    0
51059,  38.8437, -77.2589,1081726,  0.00000,  0.00000,    0
51061,  38.6960, -77.7772,  65203,  0.00000,  0.00000,    0
51063,  36.9442, -80.3427,  15279,  0.00000,  0.00000,    0
51065,  37.8882, -78.3019,  25691,  0.00000,  0.00000,    0
51067,  37.0160, -79.8612,  56159,  0.00000,  0.00000,    0
51069,  39.1687, -78.1931,  78305,  0.00000,  0.00000,    0
51071,  37.3176, -80.7169,  17286,  0.00000,  0.00000,    0
51073,  37.3778, -76.5309,  36858,  0.00000,  0.00000,    0
51075,  37.7031, -77.8519,  21717,  0.00000,  0.00000,    0
51077,  36.6482, -81.1193,  15533,  0.00000,  0.00000,    0
51079,  38.2544, -78.4222,  18403,  0.00000,  0.00000,    0
51081,  36.7212, -77.5374,  12243,  0.00000,  0.00000,    0
51083,  36.7500, -78.9271,  36241,  0.00000,  0.00000,    0
51085,  37.6873, -77.4202,  99863,  0.00000,  0.00000,    0
51087,  37.6028, -77.4957, 306935,  0.00000,  0.00000,    0
51089,  36.6904, -79.9031,  54151,  0.00000,  0.00000,    0
51091,  38.3861, -79.5688,   2321,  0.00000,  0.00000,    0
51093,  36.9219, -76.6554,  35270,  0.00000,  0.00000,    0
51095,  37.2948, -76.7577,  67009,  0.00000,  0.00000,    0
51097,  37.6992, -76.8924,   6945,  0.00000,  0.00000,    0
51099,  38.2913, -77.1628,  23584,  0.00000,  0.00000,    0
51101,  37.7026, -77.0567,  15935,  0.00000,  0.00000,    0
51103,  37.7039, -76.4371,  11391,  0.00000,  0.00000,    0
51105,  36.7157, -83.1031,  25587,  0.00000,  0.00000,    0
51107,  39.0479, -77.5107, 312311,  0.00000,  0.00000,    0
51109,  37.9794, -77.9654,  33153,  0.00000,  0.00000,    0
51111,  36.9701, -78.2165,  12914,  0.00000,  0.00000,    0
51113,  38.3789, -78.2352,  13308,  0.00000,  0.00000,    0
51115,  37.4441, -76.3430,   8978,  0.00000,  0.00000,    0
51117,  36.6919, -78.3208,  32727,  0.00000,  0.00000,    0
51119,  37.6017, -76.5045,  10959,  0.00000,  0.00000,    0
51121,  37.1896, -80.4124,  94392,  0.00000,  0.00000,    0
51125,  37.8100, -78.8717,  15020,  0.00000,  0.00000,    0
51127,  37.4973, -77.0370,  18429,  0.00000,  0.00000,    0
51131,  37.3895, -75.9176,  12389, 26.05950, 17.48960,   45
51133,  37.8909, -76.4142,  12330,  0.00000,  0.00000,    0
51135,  37.1449, -78.0752,  15853,  0.00000,  0.00000,    0
51137,  38.2672, -77.9668,  33481,  0.00000,  0.00000,    0
51139,  38.6044, -78.5004,  24042,  0.00000,  0.00000,    0
51141,  36.6557, -80.2821,  18490,  0.00000,  0.00000,    0
51143,  36.7721, -79.4096,  63506,  0.00000,  0.00000,    0
51145,  37.5463, -77.8727,  28046,  0.00000,  0.00000,    0
51147,  37.2593, -78.4234,  23368,  0.00000,  0.00000,    0
51149,  37.2154, -77.2932,  35725,  0.00000,  0.00000,    0
51153,  38.6916, -77.4097, 402002,  0.00000,  0.00000,    0
51155,  37.0815, -80.7058,  34872,  0.00000,  0.00000,    0
51157,  38.6924, -78.1245,   7373,  0.00000,  0.00000,    0
51159,  37.9487, -76.7151,   9254,  0.00000,  0.00000,    0
51161,  37.2714, -79.9896,  92376,  0.00000,  0.00000,    0
51163,  37.7864, -79.4281,  22307,  0.00000,  0.00000,    0
51165,  38.4548, -78.8372,  76314,  0.00000,  0.00000,    0
51167,  36.9353, -82.0906,  28897,  0.00000,  0.00000,    0
51169,  36.6845, -82.5943,  23177,  0.00000,  0.00000,    0
51171,  38.8683, -78.5297,  41993,  0.00000,  0.00000,    0
51173,  36.8293, -81.5742,  32208,  0.00000,  0.00000,    0
51175,  36.7147, -77.0706,  18570,  0.00000,  0.00000,    0
51177,  38.2389, -77.5712, 122397,  0.00000,  0.00000,    0
51179,  38.4165, -77.4478, 128961,  0.00000,  0.00000,    0
51181,  37.1186, -76.8672,   7058,  0.00000,  0.00000,    0
51183,  36.9721, -77.2103,  12087,  0.00000,  0.00000,    0
51185,  37.1475, -81.5666,  45078,  0.00000,  0.00000,    0
51187,  38.9251, -78.1793,  37575,  0.00000,  0.00000,    0
51191,  36.7036, -81.9722,  54876,  0.00000,  0.00000,    0
51193,  38.1553, -76.8440,  17454,  0.00000,  0.00000,    0
51195,  36.9529, -82.6093,  41452,  0.00000,  0.00000,    0
51197,  36.9191, -81.0663,  29235,  0.00000,  0.00000,    0
51199,  37.1723, -76.4919,  65464,  0.00000,  0.00000,    0
51510,  38.8201, -77.0926, 139966,  0.00000,  0.00000,    0
51515,  37.3373, -79.5207,   6222,  0.00000,  0.00000,    0
51520,  36.6105, -82.1695,  17835,  0.00000,  0.00000,    0
51530,  37.7341, -79.3525,   6650,  0.00000,  0.00000,    0
51540,  38.0335, -78.4906,  43475,  0.00000,  0.00000,    0
51550,  36.7575, -76.2823, 222209, 26.05950, 17.48960,   90
51570,  37.2641, -77.4010,  17411,  0.00000,  0.00000,    0
51580,  37.7813, -79.9893,   5961,  0.00000,  0.00000,    0
51590,  36.5911, -79.4099,  43055,  0.00000,  0.00000,    0
51595,  36.6918, -77.5413,   5927,  0.00000,  0.00000,    0
51600,  38.8520, -77.3026,  22565,  0.00000,  0.00000,    0
51610,  38.8837, -77.1739,  12332,  0.00000,  0.00000,    0
51620,  36.6787, -76.9365,   8582, 26.05950, 17.48960,   15
51630,  38.2986, -77.4809,  24286,  0.00000,  0.00000,    0
51640,  36.6660, -80.9184,   7042,  0.00000,  0.00000,    0
51650,  37.0427, -76.3670, 137436, 26.05950, 17.48960,   30
51660,  38.4406, -78.8689,  48914,  0.00000,  0.00000,    0
51670,  37.2891, -77.3046,  22591,  0.00000,  0.00000,    0
51678,  37.7841, -79.4430,   7042,  0.00000,  0.00000,    0
51680,  37.3944, -79.1889,  75568,  0.00000,  0.00000,    0
51683,  38.7530, -77.4748,  37821,  0.00000,  0.00000,    0
51685,  38.7721, -77.4489,  14273,  0.00000,  0.00000,    0
51690,  36.6836, -79.8648,  13821,  0.00000,  0.00000,    0
51700,  37.0896, -76.4959, 180719, 26.05950, 17.48960,   15
51710,  36.8914, -76.2623, 242803, 26.05950, 17.48960,   75
51720,  36.9382, -82.6244,   3958,  0.00000,  0.00000,    0
51730,  37.2105, -77.3969,  32420,  0.00000,  0.00000,    0
51735,  37.1316, -76.3813,  12150, 26.05950, 17.48960,   15
51740,  36.8332, -76.3539,  95535, 26.05950, 17.48960,   60
51750,  37.1287, -80.5588,  16408,  0.00000,  0.00000,    0
51760,  37.5358, -77.4670, 204214,  0.00000,  0.00000,    0
51770,  37.2787, -79.9601,  97032,  0.00000,  0.00000,    0
51775,  37.2861, -80.0557,  24802,  0.00000,  0.00000,    0
51790,  38.1578, -79.0779,  23746,  0.00000,  0.00000,    0
51800,  36.7767, -76.5569,  84585, 26.05950, 17.48960,   45
51810,  36.8216, -76.0994, 437994, 26.05950, 17.48960,   90
51820,  38.0720, -78.8968,  21006,  0.00000,  0.00000,    0
51830,  37.2759, -76.7131,  14068,  0.00000,  0.00000,    0
51840,  39.1752, -78.1703,  26203,  0.00000,  0.00000,    0
54001,  39.1097, -80.0050,  16589,  0.00000,  0.00000,    0
54003,  39.4571, -77.9825, 104169,  0.00000,  0.00000,    0
54005,  38.0541, -81.7527,  24629,  0.00000,  0.00000,    0
54007,  38.6912, -80.7286,  14523,  0.00000,  0.00000,    0
54009,  40.3085, -80.5858,  24069,  0.00000,  0.00000,    0
54011,  38.4135, -82.3382,  96319,  0.00000,  0.00000,    0
54013,  38.8505, -81.1043,   7627,  0.00000,  0.00000,    0
54015,  38.4689, -81.1036,   9386,  0.00000,  0.00000,    0
54017,  39.2874, -80.7217,   8202,  0.00000,  0.00000,    0
54019,  38.0331, -81.1335,  46039,  0.00000,  0.00000,    0
54021,  38.9244, -80.8276,   8693,  0.00000,  0.00000,    0
54023,  39.0614, -79.1624,  11937,  0.00000,  0.00000,    0
54025,  37.8556, -80.4936,  35480,  0.00000,  0.00000,    0
54027,  39.3275, -78.6113,  23964,  0.00000,  0.00000,    0
54029,  40.4795, -80.5695,  30676,  0.00000,  0.00000,    0
54031,  39.0377, -78.8819,  14025,  0.00000,  0.00000,    0
54033,  39.2879, -80.3432,  69099,  0.00000,  0.00000,    0
54035,  38.8404, -81.7120,  29211,  0.00000,  0.00000,    0
54037,  39.3152, -77.8477,  53498,  0.00000,  0.00000,    0
54039,  38.3619, -81.6530, 193063,  0.00000,  0.00000,    0
54041,  39.0325, -80.4713,  16372,  0.00000,  0.00000,    0
54043,  38.1990, -82.0670,  21720,  0.00000,  0.00000,    0
54045,  37.8566, -81.9715,  36743,  0.00000,  0.00000,    0
54047,  37.3899, -81.6585,  22113,  0.00000,  0.00000,    0
54049,  39.4861, -80.1816,  56418,  0.00000,  0.00000,    0
54051,  39.9264, -80.7045,  33107,  0.00000,  0.00000,    0
54053,  38.8265, -82.0598,  27324,  0.00000,  0.00000,    0
54055,  37.3525, -81.1408,  62264,  0.00000,  0.00000,    0
54057,  39.4651, -78.9099,  28212,  0.00000,  0.00000,    0
54059,  37.7054, -82.1575,  26839,  0.00000,  0.00000,    0
54061,  39.6362, -79.9598,  96189,  0.00000,  0.00000,    0
54063,  37.5285, -80.6366,  13502,  0.00000,  0.00000,    0
54065,  39.5811, -78.2236,  17541,  0.00000,  0.00000,    0
54067,  38.2759, -80.7755,  26233,  0.00000,  0.00000,    0
54069,  40.0790, -80.6723,  44443,  0.00000,  0.00000,    0
54071,  38.6725, -79.3375,   7695,  0.00000,  0.00000,    0
54073,  39.3834, -81.1921,   7605,  0.00000,  0.00000,    0
54075,  38.2869, -80.0241,   8719,  0.00000,  0.00000,    0
54077,  39.4955, -79.6761,  33520,  0.00000,  0.00000,    0
54079,  38.4757, -81.9266,  55486,  0.00000,  0.00000,    0
54081,  37.7703, -81.2030,  78859,  0.00000,  0.00000,    0
54083,  38.8694, -79.8726,  29405,  0.00000,  0.00000,    0
54085,  39.2139, -81.0444,  10449,  0.00000,  0.00000,    0
54087,  38.7295, -81.3463,  14926,  0.00000,  0.00000,    0
54089,  37.6669, -80.8476,  13927,  0.00000,  0.00000,    0
54091,  39.3373, -80.0644,  16895,  0.00000,  0.00000,    0
54093,  39.1117, -79.6072,   7141,  0.00000,  0.00000,    0
54095,  39.5088, -80.9251,   9208,  0.00000,  0.00000,    0
54097,  38.9538, -80.2288,  24254,  0.00000,  0.00000,    0
54099,  38.2619, -82.4913,  42481,  0.00000,  0.00000,    0
54101,  38.4698, -80.4796,   9154,  0.00000,  0.00000,    0
54103,  39.6268, -80.7586,  16583,  0.00000,  0.00000,    0
54105,  39.0527, -81.3922,   5717,  0.00000,  0.00000,    0
54107,  39.2662, -81.5304,  86956,  0.00000,  0.00000,    0
54109,  37.6286, -81.5646,  23796,  0.00000,  0.00000,    0
55001,  43.9444, -89.7822,  20875,  0.00000,  0.00000,    0
55003,  46.4704, -90.7836,  16157,  0.00000,  0.00000,    0
55005,  45.4362, -91.8156,  45870,  0.00000,  0.00000,    0
55007,  46.5887, -91.1021,  15014,  0.00000,  0.00000,    0
55009,  44.4972, -88.0319, 248007,  0.00000,  0.00000,    0
55011,  44.3791, -91.7439,  13587,  0.00000,  0.00000,    0
55013,  45.8334, -92.4131,  15457,  0.00000,  0.00000,    0
55015,  44.1492, -88.2588,  48971,  0.00000,  0.00000,    0
55017,  44.9866, -91.3274,  62415,  0.00000,  0.00000,    0
55019,  44.7846, -90.5476,  34690,  0.00000,  0.00000,    0
55021,  43.4615, -89.3674,  56833,  0.00000,  0.00000,    0
55023,  43.1598, -91.0113,  16644,  0.00000,  0.00000,    0
55025,  43.0743, -89.3939, 488073,  0.00000,  0.00000,    0
55027,  43.4342, -88.7123,  88759,  0.00000,  0.00000,    0
55029,  44.9041, -87.3454,  27785,  0.00000,  0.00000,    0
55031,  46.6330, -92.0175,  44159,  0.00000,  0.00000,    0
55033,  44.9145, -91.8951,  43857,  0.00000,  0.00000,    0
55035,  44.7904, -91.4550,  98736,  0.00000,  0.00000,    0
55037,  45.8524, -88.2378,   4423,  0.00000,  0.00000,    0
55039,  43.7649, -88.4869, 101633,  0.00000,  0.00000,    0
55041,  45.5613, -88.8069,   9304,  0.00000,  0.00000,    0
55043,  42.8253, -90.6161,  51208,  0.00000,  0.00000,    0
55045,  42.6706, -89.5761,  36842,  0.00000,  0.00000,    0
55047,  43.8441, -89.0131,  19051,  0.00000,  0.00000,    0
55049,  42.9827, -90.1267,  23687,  0.00000,  0.00000,    0
55051,  46.3531, -90.1966,   5916,  0.00000,  0.00000,    0
55053,  44.3205, -90.9016,  20449,  0.00000,  0.00000,    0
55055,  43.0402, -88.7848,  83686,  0.00000,  0.00000,    0
55057,  43.8421, -90.1003,  26664,  0.00000,  0.00000,    0
55059,  42.5726, -87.9230, 166426,  0.00000,  0.00000,    0
55061,  44.5275, -87.5898,  20574,  0.00000,  0.00000,    0
55063,  43.8584, -91.2084, 114638,  0.00000,  0.00000,    0
55065,  42.6618, -90.1390,  16836,  0.00000,  0.00000,    0
55067,  45.1844, -89.1058,  19977,  0.00000,  0.00000,    0
55069,  45.2855, -89.6866,  28743,  0.00000,  0.00000,    0
55071,  44.1044, -87.7238,  81442,  0.00000,  0.00000,    0
55073,  44.9085, -89.7109, 134063,  0.00000,  0.00000,    0
55075,  45.2210, -87.8461,  41749,  0.00000,  0.00000,    0
55077,  43.8137, -89.4111,  15404,  0.00000,  0.00000,    0
55078,  44.9138, -88.6413,   4232,  0.00000,  0.00000,    0
55079,  43.0329, -87.9595, 947735,  0.00000,  0.00000,    0
55081,  43.9423, -90.6406,  44673,  0.00000,  0.00000,    0
55083,  44.8979, -88.1478,  37660,  0.00000,  0.00000,    0
55085,  45.7080, -89.4909,  35998,  0.00000,  0.00000,    0
55087,  44.3095, -88.4008, 176695,  0.00000,  0.00000,    0
55089,  43.3204, -87.9499,  86395,  0.00000,  0.00000,    0
55091,  44.5907, -91.9893,   7469,  0.00000,  0.00000,    0
55093,  44.7718, -92.5446,  41019,  0.00000,  0.00000,    0
55095,  45.4063, -92.4785,  44205,  0.00000,  0.00000,    0
55097,  44.4982, -89.5269,  70019,  0.00000,  0.00000,    0
55099,  45.7247, -90.3985,  14159,  0.00000,  0.00000,    0
55101,  42.7349, -87.9261, 195408,  0.00000,  0.00000,    0
55103,  43.3503, -90.3906,  18021,  0.00000,  0.00000,    0
55105,  42.6519, -89.0374, 160331,  0.00000,  0.00000,    0
55107,  45.4481, -91.1272,  14755,  0.00000,  0.00000,    0
55109,  45.0180, -92.5796,  84345,  0.00000,  0.00000,    0
55111,  43.4465, -89.8696,  61976,  0.00000,  0.00000,    0
55113,  45.9364, -91.3466,  16557,  0.00000,  0.00000,    0
55115,  44.7876, -88.6862,  41949,  0.00000,  0.00000,    0
55117,  43.7332, -87.8203, 115507,  0.00000,  0.00000,    0
55119,  45.1733, -90.4127,  20689,  0.00000,  0.00000,    0
55121,  44.2921, -91.3605,  28816,  0.00000,  0.00000,    0
55123,  43.6058, -90.8368,  29773,  0.00000,  0.00000,    0
55125,  45.9846, -89.4994,  21430,  0.00000,  0.00000,    0
55127,  42.6641, -88.5406, 102228,  0.00000,  0.00000,    0
55129,  45.8472, -91.8344,  15911,  0.00000,  0.00000,    0
55131,  43.3473, -88.2151, 131887,  0.00000,  0.00000,    0
55133,  43.0344, -88.2369, 389891,  0.00000,  0.00000,    0
55135,  44.4324, -88.9371,  52410,  0.00000,  0.00000,    0
55137,  44.1012, -89.2260,  24496,  0.00000,  0.00000,    0
55139,  44.1006, -88.5401, 166994,  0.00000,  0.00000,    0
55141,  44.4788, -89.9639,  74749,  0.00000,  0.00000,    0
